datetime,portfolio_value,drawdown,signal
2025-04-14 18:40:00,9996.99997598239,3.0000240176104853,0.06000000000000001
2025-04-14 18:41:00,9996.96781931239,3.0321806876108894,0.10200000000000001
2025-04-14 18:42:00,9996.95403788239,3.045962117610543,0.13140000000000002
2025-04-14 18:43:00,9996.91320500887,3.0867949911298638,0.15198
2025-04-14 18:44:00,9999.326528753749,0.6734712462512107,0.166386
2025-04-14 18:45:00,9999.200943880589,0.7990561194110342,0.17647020000000002
2025-04-14 18:46:00,10000.16073301755,0.0,0.18352914000000004
2025-04-14 18:47:00,10001.20278155529,0.0,0.18847039800000004
2025-04-14 18:48:00,10001.146512860061,0.05626869522893685,0.19192927860000003
2025-04-14 18:49:00,10001.60813614206,0.0,0.19435049502
2025-04-14 18:50:00,10001.48322994407,0.12490619799064007,0.19604534651400002
2025-04-14 18:51:00,10000.007854269119,1.6002818729411956,0.19723174255980003
2025-04-14 18:52:00,10000.801467339119,0.8066688029412035,0.19806221979186
2025-04-14 18:53:00,10001.589897409158,0.01823873290231859,0.198643553854302
2025-04-14 18:54:00,10001.784744829158,0.0,0.19905048769801137
2025-04-14 18:55:00,10001.670974516379,0.11377031277879723,0.19933534138860798
2025-04-14 18:56:00,10002.513551876378,0.0,0.19953473897202556
2025-04-14 18:57:00,9999.252034001429,3.261517874949277,0.2015381732572113
2025-04-14 18:58:00,9999.252034001429,3.261517874949277,0.2010767212800479
2025-04-14 18:59:00,9997.758516968177,4.755034908201196,0.2007537048960335
2025-04-14 19:00:00,9999.556775848177,2.956776028200693,0.20052759342722343
2025-04-14 19:01:00,9998.042477448178,4.471074428200154,0.2003693153990564
2025-04-14 19:02:00,10001.962983866739,0.5505680096393917,0.20025852077933948
2025-04-14 19:03:00,10001.717111426738,0.7964404496397037,0.20018096454553763
2025-04-14 19:04:00,10003.917245846738,0.0,0.20012667518187632
2025-04-14 19:05:00,10003.832933266738,0.08431258000018715,0.20008867262731345
2025-04-14 19:06:00,10000.99079858674,2.926447259998895,0.20006207083911942
2025-04-14 19:07:00,10000.033685946739,3.8835598999994545,0.20004344958738357
2025-04-14 19:08:00,10001.14717722674,2.7700686199987103,0.2000304147111685
2025-04-14 19:09:00,10001.289896286738,2.627349559999857,0.20002129029781796
2025-04-14 19:10:00,10006.501732586737,0.0,0.2000149032084726
