datetime,portfolio_value,drawdown,signal
2025-04-11 02:53:00,10000.0,0.0,0.23999653204906748
2025-04-11 02:54:00,10000.0,0.0,0.23999791922944047
2025-04-11 02:55:00,10000.0,0.0,0.23999875153766428
2025-04-11 02:56:00,10000.0,0.0,0.23999925092259855
2025-04-11 02:57:00,10000.0,0.0,0.23999955055355915
2025-04-11 02:58:00,10000.0,0.0,0.2399997303321355
2025-04-11 02:59:00,10000.0,0.0,0.2399998381992813
2025-04-11 03:00:00,10000.0,0.0,0.23999990291956877
2025-04-11 03:01:00,10000.0,0.0,0.23999994175174125
2025-04-11 03:02:00,10000.0,0.0,0.23999996505104473
2025-04-11 03:03:00,10000.0,0.0,0.23999997903062684
2025-04-11 03:04:00,10000.0,0.0,0.23999998741837614
2025-04-11 03:05:00,10000.0,0.0,0.23999999245102568
2025-04-11 03:06:00,10000.0,0.0,0.0719999954706154
2025-04-11 03:07:00,10000.0,0.0,0.13919999728236926
2025-04-11 03:08:00,10000.0,0.0,0.17951999836942156
2025-04-11 03:09:00,10000.0,0.0,0.20371199902165296
2025-04-11 03:10:00,10000.0,0.0,0.21822719941299176
2025-04-11 03:11:00,10000.0,0.0,0.22693631964779504
2025-04-11 03:12:00,10000.0,0.0,0.23216179178867702
2025-04-11 03:13:00,10000.0,0.0,0.2352970750732062
2025-04-11 03:14:00,10000.0,0.0,0.2371782450439237
2025-04-11 03:15:00,10000.0,0.0,0.23830694702635424
2025-04-11 03:16:00,10000.0,0.0,0.23898416821581256
2025-04-11 03:17:00,10000.0,0.0,0.23939050092948755
2025-04-11 03:18:00,10000.0,0.0,0.23963430055769253
2025-04-11 03:19:00,10000.0,0.0,0.23978058033461552
2025-04-11 03:20:00,10000.0,0.0,0.23986834820076933
2025-04-11 03:21:00,10000.0,0.0,0.2399210089204616
2025-04-11 03:22:00,10000.0,0.0,0.23995260535227697
2025-04-11 03:23:00,10000.0,0.0,0.2399715632113662
2025-04-11 03:24:00,10000.0,0.0,0.23998293792681974
2025-04-11 03:25:00,10000.0,0.0,0.23998976275609185
2025-04-11 03:26:00,10000.0,0.0,0.2399938576536551
2025-04-11 03:27:00,10000.0,0.0,0.23999631459219306
2025-04-11 03:28:00,10000.0,0.0,0.23999778875531586
2025-04-11 03:29:00,10000.0,0.0,0.23999867325318952
2025-04-11 03:30:00,10000.0,0.0,0.2399992039519137
2025-04-11 03:31:00,10000.0,0.0,0.23999952237114824
2025-04-11 03:32:00,10000.0,0.0,0.23999971342268894
2025-04-11 03:33:00,10000.0,0.0,0.23999982805361336
2025-04-11 03:34:00,10000.0,0.0,0.23999989683216802
2025-04-11 03:35:00,10000.0,0.0,0.23999993809930084
2025-04-11 03:36:00,10000.0,0.0,0.23999996285958053
2025-04-11 03:37:00,10000.0,0.0,0.23999997771574832
2025-04-11 03:38:00,10000.0,0.0,0.239999986629449
2025-04-11 03:39:00,10000.0,0.0,0.2399999919776694
2025-04-11 03:40:00,10000.0,0.0,0.23999999518660164
2025-04-11 03:41:00,10000.0,0.0,0.239999997111961
2025-04-11 03:42:00,10000.0,0.0,0.23999999826717658
2025-04-11 03:43:00,10000.0,0.0,0.23999999896030594
2025-04-11 03:44:00,10000.0,0.0,0.23999999937618358
2025-04-11 03:45:00,10000.0,0.0,0.23999999962571014
2025-04-11 03:46:00,10000.0,0.0,0.2399999997754261
2025-04-11 03:47:00,10000.0,0.0,0.23999999986525566
2025-04-11 03:48:00,10000.0,0.0,0.2399999999191534
2025-04-11 03:49:00,10000.0,0.0,0.23999999995149207
2025-04-11 03:50:00,10000.0,0.0,0.23999999997089524
2025-04-11 03:51:00,10000.0,0.0,0.23999999998253718
2025-04-11 03:52:00,10000.0,0.0,0.2437831073676471
2025-04-11 03:53:00,10000.0,0.0,0.25911818541273796
2025-04-11 03:54:00,10000.0,0.0,0.2691432537004535
2025-04-11 03:55:00,10000.0,0.0,0.2574859522202721
2025-04-11 03:56:00,10000.0,0.0,0.25049157133216327
2025-04-11 03:57:00,10000.0,0.0,0.25967382717098364
2025-04-11 03:58:00,10000.0,0.0,0.26920105048407567
2025-04-11 03:59:00,10000.0,0.0,0.2575206302904454
2025-04-11 04:00:00,10000.0,0.0,0.26260752759999073
2025-04-11 04:01:00,10000.0,0.0,0.25356451655999446
2025-04-11 04:02:00,10000.0,0.0,0.24813870993599668
2025-04-11 04:03:00,10000.0,0.0,0.25292643941845755
2025-04-11 04:04:00,10000.0,0.0,0.24775586365107455
2025-04-11 04:05:00,10000.0,0.0,0.24651292462045213
2025-04-11 04:06:00,10000.0,0.0,0.2439077547722713
2025-04-11 04:07:00,10000.0,0.0,0.24234465286336282
2025-04-11 04:08:00,10000.0,0.0,0.2414067917180177
2025-04-11 04:09:00,10000.0,0.0,0.24555812396992677
2025-04-11 04:10:00,10000.0,0.0,0.24333487438195606
2025-04-11 04:11:00,10000.0,0.0,0.24200092462917364
2025-04-11 04:12:00,10000.0,0.0,0.2412005547775042
2025-04-11 04:13:00,10000.0,0.0,0.24072033286650255
2025-04-11 04:14:00,10000.0,0.0,0.2404321997199015
2025-04-11 04:15:00,10000.0,0.0,0.2402593198319409
2025-04-11 04:16:00,10000.0,0.0,0.24015559189916458
2025-04-11 04:17:00,10000.0,0.0,0.24009335513949875
2025-04-11 04:18:00,10000.0,0.0,0.24005601308369925
2025-04-11 04:19:00,10000.0,0.0,0.07203360785021955
2025-04-11 04:20:00,10000.0,0.0,-0.011991598037445112
2025-04-11 04:21:00,10000.0,0.0,-0.03719495882246707
2025-04-11 04:22:00,10000.0,0.0,-0.12556074070435258
2025-04-11 04:23:00,10000.0,0.0,-0.14733644442261154
2025-04-11 04:24:00,10000.0,0.0,0.003165888894347123
2025-04-11 04:25:00,10000.0,0.0,0.04189953333660828
2025-04-11 04:26:00,10000.0,0.0,-0.004860279998035032
2025-04-11 04:27:00,10000.0,0.0,-0.032916167998821015
2025-04-11 04:28:00,10000.0,0.0,0.020250299200707398
2025-04-11 04:29:00,10000.0,0.0,0.052150179520424444
2025-04-11 04:30:00,10000.0,0.0,0.0030962585094111927
2025-04-11 04:31:00,10000.0,0.0,-0.0292259353726472
2025-04-11 04:32:00,10000.0,0.0,-0.04753556122358832
2025-04-11 04:33:00,10000.0,0.0,-0.14045120816196716
2025-04-11 04:34:00,10000.0,0.0,-0.15627072489718027
2025-04-11 04:35:00,10000.0,0.0,-0.16576243493830817
2025-04-11 04:36:00,10000.0,0.0,-0.1714574609629849
2025-04-11 04:37:00,10000.0,0.0,-0.1748744765777909
2025-04-11 04:38:00,10000.0,0.0,-0.17692468594667451
2025-04-11 04:39:00,10000.0,0.0,-0.17815481156800472
2025-04-11 04:40:00,10000.0,0.0,-0.17889288694080283
2025-04-11 04:41:00,10000.0,0.0,-0.1793357321644817
2025-04-11 04:42:00,10000.0,0.0,-0.17960143929868902
2025-04-11 04:43:00,10000.0,0.0,-0.1797608635792134
2025-04-11 04:44:00,10000.0,0.0,-0.17985651814752804
2025-04-11 04:45:00,10000.0,0.0,-0.1799139108885168
2025-04-11 04:46:00,10000.0,0.0,-0.1799483465331101
2025-04-11 04:47:00,10000.0,0.0,-0.17996900791986606
2025-04-11 04:48:00,10000.0,0.0,-0.17998140475191962
2025-04-11 04:49:00,10000.0,0.0,-0.17998884285115174
2025-04-11 04:50:00,10000.0,0.0,-0.17999330571069103
2025-04-11 04:51:00,10000.0,0.0,-0.17999598342641462
2025-04-11 04:52:00,10000.0,0.0,-0.17999759005584878
2025-04-11 04:53:00,10000.0,0.0,-0.17999855403350928
2025-04-11 04:54:00,10000.0,0.0,-0.17999913242010557
2025-04-11 04:55:00,10000.0,0.0,-0.17999947945206332
2025-04-11 04:56:00,10000.0,0.0,-0.17999968767123797
2025-04-11 04:57:00,10000.0,0.0,-0.17999981260274278
2025-04-11 04:58:00,10000.0,0.0,-0.17999988756164567
2025-04-11 04:59:00,10000.0,0.0,-0.17999993253698737
2025-04-11 05:00:00,10000.0,0.0,-0.17999995952219242
2025-04-11 05:01:00,10000.0,0.0,-0.1799999757133154
2025-04-11 05:02:00,10000.0,0.0,-0.17999998542798923
2025-04-11 05:03:00,10000.0,0.0,-0.17999999125679353
2025-04-11 05:04:00,10000.0,0.0,-0.17999999475407613
2025-04-11 05:05:00,10000.0,0.0,-0.17999999685244567
2025-04-11 05:06:00,10000.0,0.0,-0.17999999811146739
2025-04-11 05:07:00,10000.0,0.0,-0.17999999886688042
2025-04-11 05:08:00,10000.0,0.0,-0.17999999932012825
2025-04-11 05:09:00,10000.0,0.0,-0.17999999959207694
2025-04-11 05:10:00,10000.0,0.0,-0.011999999755246142
2025-04-11 05:11:00,10000.0,0.0,-0.07919999985314768
2025-04-11 05:12:00,10000.0,0.0,0.020200000036713087
2025-04-11 05:13:00,10000.0,0.0,0.05212000002202786
2025-04-11 05:14:00,10000.0,0.0,0.17105280003172013
2025-04-11 05:15:00,10000.0,0.0,0.03063168001903208
2025-04-11 05:16:00,10000.0,0.0,-0.02234207999524198
2025-04-11 05:17:00,10000.0,0.0,-0.04340524799714519
2025-04-11 05:18:00,10000.0,0.0,0.013956851201712896
2025-04-11 05:19:00,10000.0,0.0,0.04837411072102774
2025-04-11 05:20:00,10000.0,0.0,0.16565871943827995
2025-04-11 05:21:00,10000.0,0.0,0.19539523166296796
2025-04-11 05:22:00,10000.0,0.0,0.2132371389977808
2025-04-11 05:23:00,10000.0,0.0,0.22394228339866848
2025-04-11 05:24:00,10000.0,0.0,0.2303653700392011
2025-04-11 05:25:00,10000.0,0.0,0.23421922202352066
2025-04-11 05:26:00,10000.0,0.0,0.23653153321411238
2025-04-11 05:27:00,10000.0,0.0,0.23791891992846742
2025-04-11 05:28:00,10000.0,0.0,0.23875135195708047
2025-04-11 05:29:00,10000.0,0.0,0.2392508111742483
2025-04-11 05:30:00,10000.0,0.0,0.23955048670454898
2025-04-11 05:31:00,10000.0,0.0,0.07173029202272939
2025-04-11 05:32:00,10000.0,0.0,-0.012067426994317652
2025-04-11 05:33:00,10000.0,0.0,-0.03724045619659059
2025-04-11 05:34:00,10000.0,0.0,0.017655726282045654
2025-04-11 05:35:00,10000.0,0.0,-0.019406564230772607
2025-04-11 05:36:00,10000.0,0.0,-0.041643938538463564
2025-04-11 05:37:00,10000.0,0.0,-0.13196727149538753
2025-04-11 05:38:00,10000.0,0.0,0.007008182126153124
2025-04-11 05:39:00,10000.0,0.0,0.04420490927569188
2025-04-11 05:40:00,10000.0,0.0,0.1596550693569963
2025-04-11 05:41:00,10000.0,0.0,0.1917930416141978
2025-04-11 05:42:00,10000.0,0.0,0.04307582496851868
2025-04-11 05:43:00,10000.0,0.0,-0.01923104375787033
2025-04-11 05:44:00,10000.0,0.0,-0.0415386262547222
2025-04-11 05:45:00,10000.0,0.0,-0.13181562180679995
2025-04-11 05:46:00,10000.0,0.0,-0.15108937308407996
2025-04-11 05:47:00,10000.0,0.0,-0.162653623850448
2025-04-11 05:48:00,10000.0,0.0,-0.0015921743102687736
2025-04-11 05:49:00,10000.0,0.0,0.03960195642243281
2025-04-11 05:50:00,10000.0,0.0,0.0637611738534597
2025-04-11 05:51:00,10000.0,0.0,0.019816090348981966
2025-04-11 05:52:00,10000.0,0.0,0.10788965420938919
2025-04-11 05:53:00,10000.0,0.0,-0.003027586447652702
2025-04-11 05:54:00,10000.0,0.0,0.038183448131408386
2025-04-11 05:55:00,10000.0,0.0,0.06291006887884504
2025-04-11 05:56:00,10000.0,0.0,0.18659049918553686
2025-04-11 05:57:00,10000.0,0.0,0.2079542995113221
2025-04-11 05:58:00,10000.0,0.0,0.2207725797067933
2025-04-11 05:59:00,10000.0,0.0,0.228463547824076
2025-04-11 06:00:00,10000.0,0.0,0.23307812869444558
2025-04-11 06:01:00,10000.0,0.0,0.23584687721666733
2025-04-11 06:02:00,10000.0,0.0,0.0695081263300004
2025-04-11 06:03:00,10000.0,0.0,0.13770487579800025
2025-04-11 06:04:00,10000.0,0.0,0.17862292547880018
2025-04-11 06:05:00,10000.0,0.0,0.20317375528728013
2025-04-11 06:06:00,10000.0,0.0,0.21790425317236808
2025-04-11 06:07:00,10000.0,0.0,0.05874255190342085
2025-04-11 06:08:00,10000.0,0.0,0.1312455311420525
2025-04-11 06:09:00,10000.0,0.0,0.0067473186852315065
2025-04-11 06:10:00,10000.0,0.0,-0.02831317032869212
2025-04-11 06:11:00,10000.0,0.0,0.023012097802784737
2025-04-11 06:12:00,10000.0,0.0,0.05380725868167085
2025-04-11 06:13:00,10000.0,0.0,0.17348245250160604
2025-04-11 06:14:00,10000.0,0.0,0.032089471500963626
