date,tri_shot_prob
2024-06-05 00:00:00-04:00,0.30840942627876583
2024-06-06 00:00:00-04:00,0.30853433712495804
2024-06-07 00:00:00-04:00,0.3087586394425221
2024-06-10 00:00:00-04:00,0.30848602539327674
2024-06-11 00:00:00-04:00,0.3087633578144753
2024-06-12 00:00:00-04:00,0.3084678156817447
2024-06-13 00:00:00-04:00,0.3084099219591564
2024-06-14 00:00:00-04:00,0.307624592243981
2024-06-17 00:00:00-04:00,0.3075038336719718
2024-06-18 00:00:00-04:00,0.30734389183777217
2024-06-20 00:00:00-04:00,0.3078825805098451
2024-06-21 00:00:00-04:00,0.30752566992645347
2024-06-24 00:00:00-04:00,0.30834135673662133
2024-06-25 00:00:00-04:00,0.3083948507900513
2024-06-26 00:00:00-04:00,0.3085204696717667
2024-06-27 00:00:00-04:00,0.30873321182326136
2024-06-28 00:00:00-04:00,0.30867846469946003
2024-07-01 00:00:00-04:00,0.30845465368864367
2024-07-02 00:00:00-04:00,0.3084456623823747
2024-07-03 00:00:00-04:00,0.30840616386160336
2024-07-05 00:00:00-04:00,0.30672265154171874
2024-07-08 00:00:00-04:00,0.3066877559469358
2024-07-09 00:00:00-04:00,0.30674049727795816
2024-07-10 00:00:00-04:00,0.30661811469380046
2024-07-11 00:00:00-04:00,0.30624915433550576
2024-07-12 00:00:00-04:00,0.3063780802962707
2024-07-15 00:00:00-04:00,0.30605486033566903
2024-07-16 00:00:00-04:00,0.3060249402591088
2024-07-17 00:00:00-04:00,0.30620527394160646
2024-07-18 00:00:00-04:00,0.30623243965142266
2024-07-19 00:00:00-04:00,0.30637559377102963
2024-07-22 00:00:00-04:00,0.30633467059082353
2024-07-23 00:00:00-04:00,0.30644511983248535
2024-07-24 00:00:00-04:00,0.30759096388866974
2024-07-25 00:00:00-04:00,0.30747824794603146
2024-07-26 00:00:00-04:00,0.30651938608444956
2024-07-29 00:00:00-04:00,0.30651921747033567
2024-07-30 00:00:00-04:00,0.3065606114205814
2024-07-31 00:00:00-04:00,0.30647018373799456
2024-08-01 00:00:00-04:00,0.30657050371386657
2024-08-02 00:00:00-04:00,0.30844136275882394
2024-08-05 00:00:00-04:00,0.3086005708249332
2024-08-06 00:00:00-04:00,0.30862349882829565
2024-08-07 00:00:00-04:00,0.308878091157302
2024-08-08 00:00:00-04:00,0.3086450964639113
2024-08-09 00:00:00-04:00,0.30858774013611096
2024-08-12 00:00:00-04:00,0.30862315916410515
2024-08-13 00:00:00-04:00,0.30828537351347374
2024-08-14 00:00:00-04:00,0.3082137813734823
2024-08-15 00:00:00-04:00,0.3080769125747938
2024-08-16 00:00:00-04:00,0.30784562900904333
2024-08-19 00:00:00-04:00,0.3063248898238562
2024-08-20 00:00:00-04:00,0.3063984916651561
2024-08-21 00:00:00-04:00,0.30635234247295046
2024-08-22 00:00:00-04:00,0.3064410973545184
2024-08-23 00:00:00-04:00,0.30634539342496675
2024-08-26 00:00:00-04:00,0.30638192000834463
2024-08-27 00:00:00-04:00,0.3063216133380631
2024-08-28 00:00:00-04:00,0.3065394348484026
