datetime,open,high,low,close,volume
2025-04-02 10:54:00,120000.0,120000.0,86178.88,86695.98,3.78767
2025-04-02 10:57:00,86695.98,86699.48,86403.03,86622.73,4.4515
2025-04-02 11:00:00,86629.02,87045.01,86111.46,86677.02,8.61892
2025-04-02 11:03:00,86677.02,86686.66,86486.12,86486.12,8.03654
2025-04-02 11:06:00,86536.76,86536.76,86427.03,86481.11,8.95313
2025-04-02 11:09:00,86481.11,86496.0,86423.83,86423.83,8.75148
2025-04-02 11:12:00,86396.2,86570.49,86396.14,86552.01,9.49848
2025-04-02 11:15:00,86552.01,86553.48,86481.87,86490.91,4.47147
2025-04-02 11:18:00,86485.35,86935.03,86432.16,86441.58,7.24263
2025-04-02 11:21:00,86436.0,89811.88,85918.62,86480.6,8.71252
2025-04-02 11:24:00,86456.54,86476.45,86393.37,86393.37,10.03982
2025-04-02 11:27:00,86471.99,86472.0,86274.05,86274.05,6.57915
2025-04-02 11:30:00,86274.05,86303.89,85714.99,86283.05,6.92611
2025-04-02 11:33:00,86283.05,86366.11,86283.05,86336.61,6.82831
2025-04-02 11:36:00,86336.61,86500.0,77697.0,86500.0,13.54251
2025-04-02 11:39:00,86500.01,86579.83,86499.98,86579.83,10.09913
2025-04-02 11:42:00,86579.83,86630.01,86557.48,86580.57,7.61662
2025-04-02 11:45:00,86580.57,90000.0,86524.51,86572.13,7.54712
2025-04-02 11:48:00,86572.12,86619.37,86345.23,86573.85,9.83349
2025-04-02 11:51:00,86573.85,86573.85,86479.34,86533.55,10.6783
2025-04-02 11:54:00,86533.55,86538.96,69200.04,86442.33,7.37454
2025-04-02 11:57:00,86442.35,86449.36,86289.09,86292.3,6.04732
2025-04-02 12:00:00,86305.59,86369.4,86280.48,86358.73,9.84021
2025-04-02 12:03:00,86359.92,86425.54,86359.92,86387.7,10.85167
2025-04-02 12:06:00,86378.0,86396.86,86182.09,86304.55,12.97482
2025-04-02 12:09:00,86304.0,86330.06,86234.23,86262.79,11.89508
2025-04-02 12:12:00,86262.79,86305.27,86262.79,86305.27,8.30405
2025-04-02 12:15:00,86306.38,86337.11,86281.88,86324.02,11.90583
2025-04-02 12:18:00,86319.58,86319.58,86222.38,86273.43,7.70167
2025-04-02 12:21:00,86241.4,86378.59,86195.75,86286.8,10.07096
2025-04-02 12:24:00,86289.5,86348.44,86232.86,86284.75,7.94961
2025-04-02 12:27:00,86291.48,86414.34,33000.0,86369.73,11.89204
2025-04-02 12:30:00,86368.02,86368.02,86240.22,86364.0,6.53876
2025-04-02 12:33:00,86364.0,86436.35,86352.0,86359.56,8.83688
2025-04-02 12:36:00,86357.45,86482.32,85909.26,86448.02,12.06581
2025-04-02 12:39:00,86443.76,86443.76,86390.56,86390.56,6.80242
2025-04-02 12:42:00,86390.01,86433.85,85862.27,86406.02,9.3682
2025-04-02 12:45:00,86406.0,86593.56,86405.99,86477.8,10.65018
2025-04-02 12:48:00,86477.8,86478.84,86345.42,86360.58,8.84827
2025-04-02 12:51:00,86361.08,86416.0,86006.99,86383.78,12.09222
2025-04-02 12:54:00,86361.83,86672.0,86355.56,86672.0,10.5429
2025-04-02 12:57:00,86669.16,86961.93,86210.69,86915.51,10.67291
2025-04-02 13:00:00,86915.51,86937.42,86218.65,86707.2,10.30202
2025-04-02 13:03:00,86727.3,86802.03,86702.0,86742.02,8.74323
2025-04-02 13:06:00,86742.01,86815.56,86741.27,86813.35,9.1869
2025-04-02 13:09:00,86813.35,86833.28,86237.72,86287.02,6.29069
2025-04-02 13:12:00,86287.02,99500.0,86186.05,87152.68,9.37608
2025-04-02 13:15:00,86875.21,87845.78,86376.27,87651.65,9.5423
2025-04-02 13:18:00,87651.65,99509.81,87516.75,87936.71,9.75966
2025-04-02 13:21:00,87936.71,88231.66,86335.92,87379.26,9.09445
2025-04-02 13:24:00,87376.0,87436.16,86966.12,86966.12,7.76515
2025-04-02 13:27:00,86796.16,87536.42,85546.22,85956.53,6.95064
2025-04-02 13:30:00,85986.0,86228.18,85545.06,85992.65,7.93148
2025-04-02 13:33:00,85955.09,86294.55,85130.1,85810.01,8.40617
2025-04-02 13:36:00,85791.8,85992.0,85306.58,85398.6,9.53676
2025-04-02 13:39:00,85469.99,85709.74,85144.16,85604.33,8.12943
2025-04-02 13:42:00,85604.33,85619.58,85040.34,85327.18,6.37898
2025-04-02 13:45:00,85327.18,85681.45,85235.73,85681.45,8.80808
2025-04-02 13:48:00,85681.44,85735.43,85486.02,85725.77,10.37064
2025-04-02 13:51:00,85723.21,85725.77,85472.75,85572.11,6.47975
2025-04-02 13:54:00,85572.11,85888.04,85092.72,85672.05,11.63248
2025-04-02 13:57:00,85681.79,85743.75,85606.48,85618.95,7.53808
2025-04-02 14:00:00,85615.67,85654.07,85218.17,85556.24,9.34323
2025-04-02 14:03:00,85557.89,85564.9,85132.82,85134.0,2.70441
2025-04-02 14:06:00,85131.73,85131.73,84814.1,84902.01,8.15809
2025-04-02 14:09:00,84902.01,88747.69,84109.45,84656.0,9.51371
2025-04-02 14:12:00,84670.81,84670.81,84506.88,84549.2,6.83766
2025-04-02 14:15:00,84549.25,84711.87,84543.92,84670.13,8.96275
2025-04-02 14:18:00,84671.17,85179.38,84251.98,84501.99,10.47868
2025-04-02 14:21:00,84491.98,84730.55,84238.0,84730.55,9.4019
2025-04-02 14:24:00,84730.52,85049.61,84470.75,84669.83,11.72529
2025-04-02 14:27:00,84669.83,84722.17,84557.67,84678.97,7.62581
2025-04-02 14:30:00,84691.73,84783.12,83917.22,84537.95,9.33634
2025-04-02 14:33:00,84536.01,84536.33,84408.4,84410.45,5.81159
2025-04-02 14:36:00,84410.45,84590.57,84410.45,84577.96,10.59684
2025-04-02 14:39:00,84576.34,84639.47,84569.49,84610.26,7.24532
2025-04-02 14:42:00,84610.27,84644.06,84589.73,84628.63,7.70442
2025-04-02 14:45:00,84626.83,84633.09,84408.6,84484.62,6.9913
2025-04-02 14:48:00,84481.14,84484.62,84319.04,84450.23,2.02179
2025-04-02 14:51:00,84450.15,84539.11,84450.15,84539.09,3.94001
2025-04-02 14:54:00,84539.09,84799.55,84539.09,84799.54,9.08263
2025-04-02 14:57:00,84790.71,84880.0,84662.0,84879.1,8.09961
2025-04-02 15:00:00,84913.84,84913.84,84534.33,84569.34,8.29732
2025-04-02 15:03:00,84533.02,84533.02,83076.38,84375.16,7.13377
2025-04-02 15:06:00,84375.16,84375.16,84196.25,84210.11,4.76864
2025-04-02 15:09:00,84222.0,84963.7,83764.3,83794.41,8.44646
2025-04-02 15:12:00,83794.48,83800.36,83076.38,83686.68,5.35495
2025-04-02 15:15:00,83685.56,83689.29,83444.22,83444.22,5.50848
2025-04-02 15:18:00,83444.22,83531.6,83387.95,83402.18,6.79618
2025-04-02 15:21:00,83449.64,83572.68,83308.0,83444.01,9.49634
2025-04-02 15:24:00,83444.01,83620.9,83444.0,83620.59,10.48991
2025-04-02 15:27:00,83620.59,83620.9,83459.99,83514.47,8.16654
2025-04-02 15:30:00,83516.0,83545.95,83224.71,83299.45,7.40614
